bedrooms,bathrooms,useable_lot,price,homemarkup,liveable_space
3,1.5,8330,462327.645,5.429885057,2020
4,1.75,8356,845115.05,9.026436782,2350
4,2.25,10135.66667,942054.7175,9.026436782,3290
5,2.25,7559,300264.406,2.65,2180
2,2.25,904,497126.5,4.637931034,1290
3,1,8290,199844.853,2.418390805,1460
2,1,1983,263477.045,5.029310345,1290
4,2.5,2023.333333,865298.3859,4.590224138,2350
3,1,7020,337051.767,3.323563218,1080
4,2.5,7350,656206.98,4.213218391,2550
4,2.5,9647,686034.57,4.427011494,2670
4,3.25,4586,783471.364,4.224712644,3680
3,1.75,7080,313463.1146,3.738505747,1440
4,1.75,3770,502097.765,4.476436782,1940
3,2.5,10017,1073793.24,5.144252874,3720
3,1,8345,365885.104,4.32816092,1280
3,1,10937,155103.468,1.920114943,970
4,3,3906.666667,606494.33,4.149425287,2110
2,2.5,843.6666667,417586.26,4.66954023,1480
2,1,9840,190896.576,3.193678161,700
3,2,3240,904770.23,4.668390805,2700
4,3.25,7852,1292528.9,6.934482759,2330
5,1.75,18119,1338662.239,8.884482759,3380
4,2.75,2625,835172.52,5.355747126,2600
2,1.75,5906,298275.9,4.254022989,1360
4,2.5,5900,502097.765,3.732758621,2780
3,1,216550,109367.83,2.65,1250
3,2.5,7499,741712.738,5.809195402,2620
3,1.5,6270,209787.383,3.193678161,1350
4,3,2558,671120.775,4.637931034,2400
4,2.5,3880,729980.5526,4.637931034,2760
4,2.25,17952,1217959.925,9.026436782,3070
4,2,5115,626379.39,5.272988506,1770
4,3.75,6725,1256735.792,8.884482759,3490
2,1.5,4407,299767.2795,4.149425287,830
5,4.5,5185,804350.677,3.90862069,4630
2,2.5,564,366879.357,4.320689655,980
3,2.5,2128.666667,631350.655,4.590224138,1570
4,3.25,4270,1027948.234,4.66954023,3270
4,2.5,4475,380798.899,2.65,2160
4,3.75,7191,1043965.65,5.429885057,3280
4,2.5,1419,837658.1525,4.476436782,2160
3,2.5,5495,365885.104,4.149425287,1370
5,2.75,6000,546739.7247,2.681034483,3060
3,2.5,8480,318160.96,2.65,2130
4,2,2320,869971.375,4.590224138,2520
4,1,7759,263477.045,2.325862069,1940
3,2.5,462.6666667,392680.2224,4.149425287,1350
4,2.25,34919,979339.205,4.927011494,4230
3,1,27746,426285.9738,5.809195402,1620
3,2.25,9410,349977.056,3.329310345,1640
4,3.5,6751,835073.0947,3.12816092,3810
4,2.75,11208,760603.545,4.224712644,2790
4,1.75,4800,457356.38,4.477011494,1750
4,1,6984.666667,223209.7985,2.348275862,1430
3,2.5,4075,252540.262,2.418390805,1850
2,1,27757,253534.515,3.406321839,960
3,3,12480,606494.33,4.927011494,2480
4,3,10960,914712.76,5.144252874,3750
4,2.5,10793,400186.8325,2.120114943,2600
3,1.75,10035,279335.3804,2.344827586,1390
4,2.5,7794,600528.812,4.427011494,2260
4,2.25,6165,561752.945,3.323563218,2470
2,1,7170,253534.515,2.681034483,810
4,2,5000,442442.585,4.063218391,1650
2,1,7205,193879.335,2.49137931,720
3,1.5,43912,273419.575,3.995402299,1390
3,2.25,636,384775.911,4.224712644,1445
2,1,3246.666667,487183.97,4.637931034,1840
3,2.5,3090,502097.765,3.90862069,2100
3,1.5,9404,301755.7855,3.732758621,1060
3,1.5,4837,268448.31,3.738505747,1500
4,2.75,5875,321143.719,2.486781609,1970
3,3.25,783,379804.646,4.590224138,1410
3,2.5,5125,521982.825,4.427011494,2030
4,2.75,6645,1362126.61,5.809195402,3720
4,2,13259,278390.84,2.118390805,2190
3,2,6316,258505.78,2.120114943,1920
3,1,6640,200341.9795,1.998275862,1160
4,4.25,36611,1150549.572,4.32816092,5860
4,1.75,3033.333333,533416.7345,3.459770115,2000
4,3,9061.5,246574.744,2.118390805,2163
5,3,38606,528942.596,4.224712644,3480
4,2.5,5106,576666.74,3.800574713,2840
2,1,3250,460339.139,6.934482759,1150
4,2.75,2777,738232.8525,4.476436782,3100
3,2.5,7780,258505.78,1.998275862,1420
4,2.25,33076,586609.27,4.927011494,2430
4,2.25,5770,310206.936,2.325862069,1930
2,2.5,82742,700948.365,2.214367816,2200
3,2.25,8755,562747.198,4.66954023,1660
3,2,6560,508615.0934,4.693678161,1400
4,2.5,3187,579649.499,5.029310345,2660
4,2.5,8610,288333.37,2.118390805,2000
4,2.25,6732,309312.1083,2.344827586,2130
3,2.25,936.3333333,323132.225,3.738505747,1352
3,2.25,76876.33333,754638.027,5.99137931,2950
3,1.75,10040,488476.4989,5.144252874,1750
5,1.75,6111,313189.695,3.193678161,2320
2,1,683,357931.08,2.344827586,1420
4,2.5,3529,328103.49,2.486781609,1940
3,2,2430,478683.1069,4.477011494,1410
3,1,7115,233599.7424,2.50862069,1360
3,1.75,14031,249557.503,3.257471264,1220
4,2.5,12742,777505.846,8.884482759,2830
4,2.75,8850,828212.749,5.99137931,3780
4,2.5,11658,539382.2525,4.213218391,2330
3,2.5,87518,846109.303,5.029310345,3560
4,1.5,70867,323132.225,2.50862069,1470
4,2.25,47257,412614.995,2.50862069,3060
4,2.25,9749,428523.043,3.193678161,2170
3,1,5247,251048.8825,3.738505747,1030
4,2.5,8524,462327.645,2.120114943,1930
3,1.75,23220,334963.8357,3.442528736,1780
3,2.5,6827,223706.925,2.65,2000
3,2,7893,268448.31,3.329310345,1690
5,4.5,21053,1692715.733,9.026436782,5190
3,1.75,5513.333333,532919.608,4.668390805,1300
4,3.25,43800,581638.005,4.32816092,2400
2,2,6032,442442.585,4.668390805,1150
4,2.25,7325,318160.96,2.344827586,2310
4,3.5,3400,765475.3847,4.320689655,2730
4,2.5,3519,553798.921,3.800574713,2840
2,1.5,3334,210781.636,3.298850575,1020
3,2,937.3333333,373839.128,4.590224138,1340
4,3.25,390270,795402.4,3.557471264,3540
5,6.5,41680,2226023.099,4.224712644,7270
3,2.25,711,322137.972,4.477011494,998
2,1,4718,611465.595,5.355747126,1540
3,2.75,5303,400683.959,3.442528736,2090
5,2.5,9690,974367.94,9.026436782,3160
4,1.75,8570,256517.274,2.120114943,1730
3,1,2910,529936.849,4.668390805,1670
4,2.5,3876,534410.9875,5.99137931,2550
5,3,10420,825229.99,9.026436782,3040
3,1,3633.333333,707908.136,4.590224138,1250
3,1.75,12646,305235.671,2.418390805,1890
2,1,10050,82025.8725,2.136206897,520
4,2.5,4066,260494.286,2.118390805,2020
4,2.5,4170,749555.4057,4.427011494,2660
2,1.5,4510,133229.902,3.557471264,980
3,2.5,6710,399689.706,3.732758621,1960
2,1,4400,203821.865,2.936781609,720
2,2.5,3875,550468.1735,6.934482759,1360
2,2,2930,556731.9674,5.029310345,1870
4,1.5,7020,258505.78,1.998275862,2130
4,2.5,6512,268448.31,2.418390805,1810
2,1.75,88198,293304.635,4.224712644,2200
3,2.5,6073.333333,714867.907,4.320689655,1690
3,2.5,6343,264471.298,2.174712644,1940
4,2.5,5110,324027.0527,2.418390805,2320
3,2.25,86230,541867.885,3.257471264,1780
4,1.75,20731,643778.8175,3.193678161,2060
4,1,3905,1033028.867,4.063218391,3410
4,2.25,36795,565729.957,5.029310345,2250
2,3,37210,586509.8447,4.927011494,3160
3,1.75,6410,244586.238,2.325862069,1390
2,1,3900,512040.295,4.590224138,1060
3,1,7510,205810.371,2.136206897,1490
4,1.75,7805,775517.34,8.884482759,2480
5,2.25,12845.33333,487174.0275,2.418390805,2440
3,1.5,109219.3333,333074.755,2.348275862,2240
3,2.5,7049,293304.635,1.920114943,1920
3,1.75,7856,382787.405,3.738505747,1890
4,1.75,10358,347988.55,2.174712644,2250
2,1,864,233649.455,3.297126437,1270
2,1.5,1188,355942.574,4.476436782,960
4,2.5,4284,712382.2745,5.99137931,3290
4,1.75,5020,226689.684,2.49137931,2000
2,1,7137,402672.465,4.254022989,1020
4,1.75,8500,534908.114,4.66954023,1840
3,1.75,5300,526954.09,4.693678161,1980
6,3,4356,1739942.75,6.934482759,3510
2,1.75,3680,632344.908,5.355747126,1230
4,2.5,96434,531925.355,4.927011494,2280
3,1.75,11110,1491379.5,8.884482759,2430
3,2.5,2968.666667,863508.7305,3.12816092,2920
4,2.75,2773.333333,526954.09,4.668390805,2280
3,2,66246,447413.85,4.927011494,1510
3,1.75,5210,228678.19,3.19137931,950
3,2.5,2405,227683.937,2.49137931,1190
4,3,13750,1044959.903,4.693678161,2920
3,1.75,7438,434488.561,4.66954023,1310
5,3.25,2226.666667,1299488.671,4.663793103,2800
3,2.5,3411,591580.535,5.429885057,1750
3,1.75,4870,656206.98,4.320689655,1320
4,2.5,7338,345502.9175,2.120114943,2460
3,2.25,36820,520988.572,3.329310345,2430
3,2,7600,296237.6814,2.486781609,1240
3,1.5,7516,243591.985,2.322988506,1260
6,2.25,6483.666667,540078.2296,3.193678161,2820
4,3.25,17131,1242816.25,9.026436782,3820
3,2.5,928,411073.9029,4.590224138,1540
2,2,216766.6667,328103.49,3.90862069,1550
3,1.75,5820,422060.3985,4.66954023,1460
3,1,8610,228678.19,2.118390805,1390
3,3.25,3160,924655.29,5.518390805,2640
4,1,8983,209787.383,2.136206897,2100
3,1.75,7808,346994.297,3.329310345,1590
4,2,2026.666667,830201.255,4.590224138,1910
3,2.75,2695,780488.605,5.99137931,3010
3,1.75,2042,497126.5,4.590224138,1410
2,1.5,639,496132.247,5.355747126,1110
6,2.25,4201,372844.875,1.998275862,3206
2,1.25,835,320099.7534,4.063218391,860
3,2.5,3556,491160.982,3.800574713,2310
2,1.5,1075,439211.2628,4.590224138,1020
2,1,1110,435482.814,5.355747126,980
3,2.25,920,516961.8474,4.637931034,1170
5,2.25,10650,253534.515,2.681034483,2060
3,1,5010,492155.235,5.518390805,990
4,2.5,6259,507069.03,3.323563218,2430
4,4,86289,1143390.95,5.029310345,4460
3,1.75,8925,251546.009,2.50862069,1250
3,2.75,6206,500109.259,3.732758621,1540
3,2.5,6200,273419.575,2.65,1600
3,1,7973,247568.997,3.193678161,1110
3,1.75,8600,308218.43,2.486781609,1840
3,2.75,3676,745689.75,5.355747126,2520
3,2.5,58740,626379.39,2.50862069,2680
9,4.5,5311,596550.8057,4.590224138,3830
4,2.75,7769,753643.774,5.429885057,2410
4,1.75,8298,247071.8705,2.418390805,1720
3,1.75,17690,308218.43,2.486781609,2070
3,2,8503,457356.38,4.66954023,1760
3,1.75,8720,671120.775,5.904022989,1680
2,2,190.6666667,522977.078,4.590224138,1550
3,3,62443,556781.68,3.557471264,4120
4,3,8835,412614.995,3.800574713,1830
3,1,6010,244586.238,3.193678161,1400
3,1.75,10797,312692.5685,1.920114943,1870
7,4.5,3496,3181609.6,4.663793103,6210
2,1.5,519.6666667,417586.26,4.063218391,1040
3,1.75,147596.6667,531925.355,3.557471264,2720
3,1,8350,347988.55,5.429885057,1010
3,1.75,22354,512040.295,4.693678161,1580
4,2.75,5070,745640.0374,4.320689655,2600
3,2.5,6292,228678.19,2.344827586,1920
3,2,3893.333333,564735.704,3.297126437,2350
1,1,6680,248563.25,3.193678161,1100
4,2,11220,577660.993,5.429885057,2510
3,2.5,106746,647258.703,2.418390805,3240
3,2.5,100506,596551.8,4.224712644,2460
2,1,3526.666667,497126.5,6.934482759,1010
2,1,3030,472270.175,4.590224138,820
5,2.5,5420,349977.056,3.297126437,2420
3,2.25,7280,417586.26,3.732758621,1770
2,2,2550,425540.284,5.029310345,1350
3,1.75,2870,595557.547,4.668390805,1960
4,2.5,7386.333333,489172.476,3.298850575,3305
2,2.25,2108,626379.39,3.12816092,2550
5,3.75,53736,894827.7,4.927011494,4130
4,1.5,10854,1103620.83,8.884482759,2310
4,2,626,571695.475,4.477011494,1650
4,2.5,4611.666667,700948.365,4.320689655,2650
4,2.25,4470,934597.82,6.934482759,1890
3,1.75,5810,311201.189,2.120114943,2190
3,2.5,7470,614527.8942,4.224712644,2030
3,3,4596,636321.92,3.12816092,2270
3,2,3390,482212.705,4.149425287,1610
2,1,4240,298275.9,4.063218391,760
2,1,17010,377319.0135,5.029310345,1640
5,1.5,6352,263477.045,3.193678161,1500
3,2.25,9133,337996.3074,2.486781609,1630
6,2.5,5056,1491379.5,6.934482759,3560
3,3,4656,1332299.02,5.272988506,2960
3,2.5,35625,497126.5,4.224712644,1940
3,2,5800,238521.2947,2.174712644,1410
3,1,15946,313139.9824,3.329310345,1040
2,1,5580,359203.7238,3.459770115,820
2,1,8981,99425.3,2.118390805,910
7,5.75,5629,536896.62,3.323563218,3700
4,2.5,9020,477738.5665,4.32816092,2180
3,2.5,3946,278390.84,2.118390805,1600
3,1.75,5120,437471.32,3.297126437,1500
4,4,14114,671120.775,5.144252874,3680
3,1,3000,526954.09,5.518390805,1340
3,2,7937,556781.68,4.224712644,1860
3,2,4833.333333,770546.075,4.063218391,2540
2,1,4040,159080.48,1.998275862,1040
3,1.5,7820,208743.4174,1.920114943,1380
3,1.75,9129,225198.3045,2.418390805,1640
5,1.75,5625,377816.14,2.49137931,3000
4,2.75,9680,407146.6035,3.800574713,2140
3,2,5024,686034.57,5.272988506,1760
3,2.25,6140,402672.465,3.298850575,1660
3,2.5,6081,372844.875,2.65,1830
4,2,6765,789589.997,5.272988506,2210
3,2,5864,333074.755,3.323563218,1570
4,1,5110,183936.805,2.136206897,1490
3,1.5,952,243591.985,3.298850575,1260
5,4.5,8931,1523692.723,5.429885057,4270
4,3.5,10318,1034023.12,5.429885057,3900
3,2.5,1485,531925.355,4.224712644,2280
2,2.5,826.6666667,422557.525,4.590224138,1150
3,2.5,10289,303694.5789,3.12816092,1600
4,2.75,15182,492155.235,2.118390805,2656
5,2.75,3593,362902.345,3.297126437,2410
3,2.25,1403.666667,414852.0643,3.738505747,1606
2,1,882.6666667,337996.3074,4.590224138,820
3,3,4240,607438.8704,4.590224138,1680
4,2,8460,394718.441,3.732758621,1440
2,2,3266.666667,447413.85,4.477011494,1100
3,1,6880,350971.309,3.738505747,1350
4,2.5,36906,605500.077,4.66954023,2150
3,1.75,6459,232655.202,2.418390805,1490
3,2,6000,557775.933,4.149425287,2000
2,1,3170,466304.657,4.477011494,1030
2,1,5967,327457.2256,4.477011494,720
5,2,5253.333333,485195.464,4.477011494,2020
3,1.75,7051,278291.4147,2.116666667,1580
4,2.5,9139,602517.318,4.224712644,2110
4,2,5800,310206.936,2.681034483,1300
3,1.5,6315,646264.45,4.668390805,1630
4,2.75,4390,1128477.155,4.149425287,3370
4,2.5,5974,323132.225,2.936781609,1890
4,2,6263,422557.525,3.732758621,1520
2,1,4260,217741.407,2.936781609,900
3,1,7904,248563.25,3.298850575,1050
3,1.75,6440,387758.67,4.693678161,1260
6,3,14786.66667,472270.175,3.800574713,3470
4,2.5,14521,731770.208,5.809195402,2290
4,2.25,13190,404660.971,2.116666667,2810
3,2.5,14319,270436.816,3.557471264,1650
3,2.25,9360,359919.586,2.322988506,1640
3,2.5,8735,531925.355,3.732758621,1850
4,2.5,4390,282367.852,2.418390805,2000
3,1.5,7862,365387.9775,4.254022989,1410
4,1.75,10600,377716.7147,3.800574713,1500
3,2.5,20177,517011.56,3.329310345,2460
3,1,9984,173994.275,2.344827586,1010
2,2.25,860,457356.38,4.476436782,1230
4,2.5,2660.5,343017.285,2.486781609,2331
5,2.5,6430,452385.115,3.732758621,2240
4,3,8545,606494.33,5.809195402,2450
4,3,41300,559764.439,3.800574713,3100
4,2,3970,608979.9625,4.477011494,2060
3,1.75,6310,216747.154,2.120114943,1850
4,1.75,8084,401678.212,4.693678161,1840
4,2,30547,855057.58,5.029310345,3740
3,1.5,7160,135715.5345,2.120114943,1420
3,1,4852,312145.7294,4.668390805,1510
3,1.75,3830,571695.475,5.272988506,2130
4,2.25,5083,1217959.925,5.272988506,3490
3,1.75,55798,278390.84,3.257471264,1630
3,2.5,6523,512040.295,5.144252874,1790
4,2.5,6066,510051.789,3.800574713,2000
4,2.25,29230,595557.547,5.809195402,2260
4,2.5,5519,681063.305,5.144252874,3030
3,1.5,6250,362902.345,3.298850575,1310
3,1.5,6570,515023.054,4.213218391,1430
4,2.5,12105,757919.0619,5.144252874,3880
4,3.25,9450,1570919.74,5.518390805,3760
5,2.25,6784,558770.186,4.66954023,3040
5,2.5,8695,526954.09,4.693678161,2910
5,3.5,34665,646264.45,5.99137931,3480
3,2.5,10279,521982.825,5.144252874,2970
2,1.75,2840,481218.452,5.518390805,1660
4,2.5,11360,720958.7009,3.329310345,3200
4,2,13070,357931.08,2.118390805,2680
2,1,9607,77551.734,2.136206897,780
3,1,8345,384775.911,3.12816092,1230
4,2.5,42190,480721.3255,4.927011494,2740
3,3.5,4062,904770.23,5.272988506,3020
3,2.25,9290,462327.645,3.323563218,1970
4,3.5,6640,651732.8415,4.254022989,3380
3,1,5834,343017.285,4.668390805,1110
5,2.75,2846.666667,529936.849,4.590224138,1800
3,1.75,3916,382787.405,3.297126437,1900
2,1,10211,671120.775,5.809195402,930
3,1.75,6443,195867.841,2.118390805,1690
3,2,3643.333333,482212.705,4.590224138,1420
5,4,11245,1859253.11,9.026436782,4510
3,2.25,6440,293304.635,2.120114943,1980
2,1.75,3179,496132.247,4.590224138,1170
3,2.5,2700,1043965.65,4.039655172,2200
3,1.5,7975,189902.323,2.120114943,800
3,2.5,737.6666667,497126.5,6.934482759,1480
5,3.75,3807,387758.67,3.19137931,2890
3,2.5,4103.333333,973373.687,4.477011494,2690
4,3.25,3466.5,576666.74,2.344827586,3569
3,2,896.6666667,367823.8974,4.590224138,1270
5,5,8314,1789655.4,8.884482759,4490
4,2.5,6280,771540.328,4.66954023,3040
3,2.5,7794,556781.68,5.144252874,1900
3,1,16359,894827.7,5.429885057,1330
2,3,1245,527948.343,4.590224138,1270
4,3,3195,826224.243,6.934482759,2170
4,2.5,5855,775517.34,5.144252874,2730
4,1.5,4184,218636.2347,2.418390805,1120
3,1,126726,208793.13,3.442528736,1340
4,2.5,9142,750661.015,5.904022989,2120
3,2.5,2861,701326.1811,4.427011494,2490
4,2.25,6183,623396.631,4.224712644,1990
4,3,9449,860028.845,5.99137931,3690
2,1,4680,576666.74,3.297126437,2540
3,2.25,35044,407643.73,4.224712644,1800
4,3,6748,482212.705,3.732758621,2340
2,1.75,7409,397701.2,3.323563218,2110
2,1,3660,545844.897,6.934482759,1140
3,1.75,1849,616436.86,3.732758621,1480
2,3,703,402672.465,4.149425287,1410
2,1,6300,230666.696,2.116666667,1200
5,2.5,12208,796263.4231,5.429885057,3180
3,1.5,7600,646264.45,4.254022989,2160
6,1.75,3888,818270.219,4.476436782,2920
3,2,4793.333333,765574.81,6.934482759,2350
3,1.75,5220,520988.572,5.272988506,1560
5,2.75,7413,538015.1546,5.809195402,2740
3,2.5,4440,666149.51,5.518390805,1680
5,2.5,24169,382687.9797,2.120114943,3090
3,2.25,978,403766.1433,4.590224138,1410
5,3.5,4703,1386982.935,5.518390805,4010
4,2.5,27580,732267.3345,3.329310345,3180
3,1.75,3491,182942.552,2.118390805,1490
3,2.25,6930,566724.21,4.66954023,2010
3,1.75,6470,782477.111,8.884482759,1330
4,2.5,4952,326114.984,2.348275862,2370
5,2,3710,432500.055,3.298850575,1840
4,2.5,3723,496132.247,3.90862069,2910
4,1,6359,498120.753,4.693678161,2070
4,2.5,4240,661178.245,4.668390805,2800
4,2.5,95402,1083735.77,5.029310345,4340
2,1,4670,397701.2,4.149425287,840
4,1.5,8352,218735.66,2.120114943,1240
4,1,3190,653323.6463,4.590224138,1390
4,2.75,3845,308168.7174,2.65,2310
3,2,9037,298275.9,3.442528736,1050
5,1.75,49590,522865.7217,4.224712644,2550
4,1.75,2260,735747.22,5.355747126,2010
5,1,6753.333333,338046.02,3.732758621,1120
4,2.75,4300,850086.315,5.272988506,2600
3,2.5,2885,396458.3838,4.063218391,2230
2,1,6348,204816.118,2.136206897,810
5,2.75,11410,1024080.59,5.809195402,3190
3,1.75,28822,596551.8,5.99137931,1670
4,1.75,6995,377766.4274,3.298850575,1970
3,1,5014,285350.611,3.297126437,1450
7,8,214663.3333,2266896.84,5.029310345,13540
3,2.5,6975,308168.7174,2.344827586,1880
3,1.75,5135,596551.8,4.668390805,1880
3,2,5360,415597.754,4.590224138,1410
4,2,2857.333333,446668.1603,3.298850575,1480
2,1,4490,328053.7774,3.298850575,1140
3,1.75,7458,243591.985,2.118390805,1920
4,2.5,4422,545844.897,3.329310345,2910
3,2.5,6237,795402.4,5.99137931,3240
3,2,39866,248513.5374,3.329310345,1550
5,2,7195,208793.13,2.116666667,2050
6,2.75,7900,494442.0169,2.681034483,3200
2,2.5,2890,1416810.525,6.934482759,2220
2,1,3790.666667,581638.005,4.477011494,1770
4,1.75,10040,611465.595,4.66954023,2300
3,2,3920,614945.4805,4.668390805,1800
4,1.75,7030,484782.849,3.732758621,2010
3,2.5,2183,506969.6047,4.224712644,1790
4,2.5,6433,627995.0511,4.477011494,2440
3,2.5,2108,551810.415,4.224712644,1940
2,1.5,1160,338046.02,4.063218391,1160
4,2.5,5675,825229.99,4.66954023,3400
4,4.25,4045,884885.17,4.224712644,4420
3,3,973.3333333,364642.2878,3.738505747,1571
3,2.25,683,412614.995,4.224712644,1620
3,2.5,872.6666667,413893.6044,4.668390805,1408
3,2.5,3146,475252.934,3.12816092,3040
5,3.5,4400,884885.17,4.224712644,4490
2,2.5,631,416780.9151,4.427011494,1590
4,2.5,3460,708104.9981,4.66954023,2450
2,2.5,4365,770546.075,5.029310345,2680
3,2.5,5987,362902.345,2.486781609,2200
4,2.5,8928,330042.2834,2.348275862,2530
3,2.5,5464,778997.2255,4.476436782,2850
4,2,5060,624390.884,4.476436782,2280
4,2.75,5145,621408.125,3.329310345,2920
2,1,4100,549821.909,4.477011494,900
3,2.5,86425,377696.8296,4.224712644,1650
3,1,11700,308218.43,3.90862069,1010
3,1.5,7046.666667,311201.189,3.298850575,1340
5,2.5,3715,2370299.152,5.355747126,3650
3,2,10895,340034.526,2.418390805,1930
3,2.25,7250,417586.26,4.693678161,2000
4,2.5,9360,546839.15,4.66954023,1940
2,1,5500,487183.97,4.668390805,880
2,2,1210,333074.755,4.66954023,1350
4,2.5,34869,479229.946,2.65,2710
3,2.5,55257,449899.4825,3.257471264,2430
4,2,5186.666667,636321.92,4.668390805,1520
3,1.75,7129,460339.139,3.323563218,1710
4,2.5,2726.666667,1391954.2,5.518390805,2920
3,1.75,12247,585117.8905,5.144252874,2330
3,1,5345,362902.345,2.936781609,1090
5,2.75,4660,1193103.6,5.518390805,2910
3,1.5,9084,241106.3525,2.418390805,1200
3,1.5,5730,416592.007,4.213218391,1570
4,2.5,8076,283362.105,2.118390805,2200
4,3,5756,365387.9775,2.348275862,3110
3,1.75,6130,256467.5614,2.116666667,1370
3,1.5,9924,273419.575,3.257471264,1180
3,1.75,9803,745689.75,4.668390805,2240
4,1,7492,432500.055,5.809195402,1450
3,2.25,2462,622402.378,4.039655172,1750
4,2.5,9507,608979.9625,3.786206897,2730
4,1.75,5250,492155.235,3.738505747,1600
3,2.5,7235,283362.105,1.920114943,2090
3,1.75,4139,611465.595,4.149425287,2360
4,2.25,9947.333333,693988.594,5.429885057,2200
5,2.5,46941,671120.775,4.427011494,2820
3,2.5,3050,785459.87,4.477011494,2600
4,1.75,6440,380301.7725,3.732758621,1560
4,2.5,2501,497076.7874,4.32816092,2860
4,2,3906.666667,646264.45,4.668390805,1820
4,2.25,7920,437471.32,5.809195402,2160
4,2.5,6998,621408.125,3.323563218,2820
4,2.5,78614.66667,397701.2,2.348275862,3630
3,2.5,23347,600528.812,2.120114943,3240
2,1,3565,437471.32,4.637931034,800
3,3,5625,285549.4616,2.65,1850
3,2,8868,400683.959,3.193678161,1960
3,2.5,5110,745689.75,4.320689655,2390
3,2.25,14635,333074.755,3.995402299,1580
4,2,7022,258505.78,2.344827586,1480
2,1,5324,306727.0505,3.323563218,850
3,2.5,2948,437421.6074,4.320689655,1770
2,1,4816,233649.455,2.936781609,1210
3,1,9122,313189.695,4.927011494,1160
3,2.25,34115,434985.6875,4.224712644,1970
3,2.5,7263,405158.0975,3.329310345,1930
3,2.5,756.6666667,443138.5621,4.637931034,1270
4,2.5,41192,833184.014,4.66954023,3310
4,2.75,37944,626379.39,4.224712644,2710
3,1.75,35560,546839.15,5.99137931,2910
3,2,3246.666667,800373.665,4.668390805,2710
3,1.75,16363,282367.852,3.557471264,1800
5,2.5,7173,467298.91,3.786206897,2210
4,1.5,9766,427528.79,5.809195402,1920
4,1.75,122827,488675.3495,2.348275862,2190
5,3.25,9411,780488.605,3.90862069,3660
